,MUV-548,mol_id,smiles
7260,0.0,CID866519,c1ccc(-n2ncc3c(NCc4ccc5c(c4)OCO5)ncnc32)cc1
7261,0.0,CID866512,c1ccc(-n2ncc3c(NCc4cccnc4)ncnc32)cc1
7263,0.0,CID3580652,Cc1ccc(C)c(-n2c(CNC(=O)c3ccco3)nnc2SCC(=O)Nc2nnc(C)s2)c1
7265,0.0,CID5309285,CN(C)S(=O)(=O)c1ccc2c(c1)c(=O)c(C(=O)N1CCN(c3ccccn3)CC1)cn2C
7266,0.0,CID650638,COC(=O)c1ccccc1NC(=O)c1ccccc1OC
7267,0.0,CID650636,Cc1nnc(SCC(=O)NC(C)(C)C)n1CCc1ccccc1
7268,0.0,CID658407,Cc1cc(C)nc(N2CCN(c3nc(C)cc(C)n3)CC2)n1
7269,0.0,CID658405,COCCNc1nc2c(c(=O)n(Cc3ccc(OC)cc3)c(=O)n2C)n1C
7270,0.0,CID658402,Cc1nnc2ccc(Oc3ccc(-c4ccccc4)cc3)nn12
7271,0.0,CID2389945,Cc1nc(N)sc1Cc1ccc2c(c1)OCO2
7272,0.0,CID2842253,c1ccc(-c2nnc(N3CCOCC3)nc2-c2ccccc2)cc1
7273,0.0,CID6419295,O=C(/C=N/O)NCCCNCc1ccccc1
7274,0.0,CID1366454,Cc1cccc(-n2c(CN3C(=O)c4ccccc4C3=O)nc3ccccc3c2=O)n1
7275,0.0,CID645634,CCCC(=O)Nc1ccc(NC(=O)c2ccccc2OC)cn1
7276,0.0,CID877354,Nc1nnc(SCc2ccc3c(c2)OCO3)s1
7278,0.0,CID5308151,COc1ccc(Cl)cc1Nc1cc(C)nc2nc(C)nn12
7279,0.0,CID644481,CN(C1CCCCC1)S(=O)(=O)c1ccc(-n2cnnn2)cc1
7280,0.0,CID3237350,COC(=O)NCc1ccc(CNC(=O)OC)cc1
7282,0.0,CID659756,O=C1CCCN1CC(CN1CCOCC1)Sc1nnnn1-c1ccccc1
7283,0.0,CID659759,CC(=O)Nc1ccc(S(=O)(=O)N2CCCCC2c2cccnc2)cc1
7286,0.0,CID649632,CCN1CCN(CCNC(=O)c2cn(Cc3ccccc3F)nn2)CC1
7287,0.0,CID649638,CC(C)C(=O)Nc1ccc(NC(=O)c2ccccc2Cl)nc1
7288,0.0,CID3239718,CCOC(=O)c1oc2ccccc2c1NC(=O)c1ccccc1OC
7290,0.0,CID3239713,O=C(CCSCCc1ccncc1)NCCCN1CCOCC1
7292,0.0,CID4372899,Cc1nc(SCC(=O)NCc2ccccc2)c2c(=O)n(C)c(=O)n(C)c2n1
7293,0.0,CID970404,CC(=O)c1cccc(NC(=O)NCc2ccco2)c1
7294,0.0,CID1295396,COc1nc(-c2ccccc2)ccc1-c1noc(COc2ccccc2)n1
7295,0.0,CID3245366,CCCCOc1ccc(S(=O)(=O)NCc2csc(C)n2)cc1
7297,0.0,CID3151062,CCOCCn1c(SCc2cccc(C)c2)nc2c1c(=O)[nH]c(=O)n2C
7298,0.0,CID3151061,CCOCCn1c(SCc2ccccc2)nc2c1c(=O)[nH]c(=O)n2C
7299,0.0,CID665509,CCc1nc(SCC(=O)Nc2nccs2)c2oc3ccccc3c2n1
7300,0.0,CID665503,Cc1ccc(S(=O)(=O)c2cc3c(=O)n4ccccc4nc3n(CC3CCCO3)c2=N)cc1C
7301,0.0,CID665502,CCN1CCCC1Cn1cnc2c([nH]c3cccc(Cl)c32)c1=O
7304,0.0,CID665506,CC(C)CCn1cnc2c([nH]c3cccc(Cl)c32)c1=O
7305,0.0,CID646382,CC(=O)C1=C(O)C(=O)N(Cc2ccccc2)C1c1cccs1
7306,0.0,CID646389,COc1cccc2cc(-c3nnc(SCC(=O)Nc4nc(C)cs4)n3C)oc12
7308,0.0,CID5664087,c1ccc2nc3[nH]cnc3nc2c1
7309,0.0,CID2554254,COc1ccccc1NC(=O)CN(Cc1ccco1)C(=O)c1cccs1
7310,0.0,CID2101738,CCN(CC(=O)NC(=O)NCc1ccco1)Cc1nc(=O)c2ccccc2[nH]1
7311,0.0,CID632654,COC(=O)c1ccc(NC(=O)CCN2CCN(c3ccccc3)CC2)cc1
7313,0.0,CID2322434,O=c1nc2scc(-c3ccccc3)n2c2ccccc12
7314,0.0,CID2217157,O=C(NCCCN1CCOCC1)c1cc(-c2ccccc2)on1
7315,0.0,CID657738,N#Cc1c(N)c(C(=O)c2ccc(Cl)cc2)n2c1CCC2
7316,0.0,CID667378,COc1ccc(-c2noc(CCC(=O)NCc3cccnc3)n2)cc1
7317,0.0,CID319734,c1ccc(-c2cnn3nnnc3n2)cc1
7318,0.0,CID5741317,CCN1C(SCC(=O)Nc2ccc3c(c2)OCO3)=NN/C1=C1/C=CC=CC1=O
7319,0.0,CID666420,CCCc1cc(=O)n2[nH]c(NCc3ccc(Cl)cc3Cl)nc2n1
7321,0.0,CID892269,c1ccc(-c2noc(CN3CCN(c4ccccc4)CC3)n2)cc1
7322,0.0,CID665991,CCCn1nc(NS(C)(=O)=O)c2cc3cccc(C)c3nc21
7323,0.0,CID665995,O=C(Nc1ccc2c(c1)nc1n2CCOC1)c1ccccc1
7324,0.0,CID665997,Cc1nc2nc(COc3ccccc3)[nH]n2c(=O)c1Cl
7325,0.0,CID665998,Cc1nn2c(N3CCOCC3)c3c(nc2c1-c1ccccc1)CCCC3
7326,0.0,CID684402,Nc1nnnn1/N=C/c1ccccc1C(F)(F)F
7327,0.0,CID5390093,CC1=CC(=O)N2C(=NC(Nc3ccc(C)cc3)=NC2c2ccc(C)cc2)N1
7329,0.0,CID720388,COc1ccc(CC(=O)N2CCOCC2)cc1OC
7330,0.0,CID4158046,Cc1cccc(-n2ncc3c(N(CCO)CCO)ncnc32)c1
7331,0.0,CID3243365,Nc1nnc(N2CCCCCC2)s1
7332,0.0,CID3237289,CCCS(=O)(=O)N1CCCC(C(=O)N2CCC(Cc3ccccc3)CC2)C1
7334,0.0,CID645380,Cc1ccc2c(c1)nnn2C1CCN(CC(=O)Nc2ccc3c(c2)OCCO3)CC1
7337,0.0,CID2837947,CCOC(=O)C1CCCN(Cc2ccccc2C)C1
7339,0.0,CID1245150,COc1ccc(-c2csc(NC(=O)c3cc(C)on3)c2C#N)cc1OC
7340,0.0,CID1245151,O=C(c1sc2ccccc2c1Cl)N1CCC2(CC1)OCCO2
7341,0.0,CID1303740,O=C(CN1C(=O)c2ccccc2S1(=O)=O)N1CCN(c2cccc(Cl)c2)CC1
7343,0.0,CID2356262,CN(C(=O)COC(=O)COc1ccc(Cl)cc1)C1CCCCC1
7345,0.0,CID3237488,COc1ccc(C2=NOC(C(=O)NCc3ccc(F)cc3)C2)cc1
7346,0.0,CID3237486,O=C(CN1C(=O)CCSc2ccccc21)Nc1ccc2c(c1)OCO2
7347,0.0,CID954212,COc1cccc(NC(=O)CN2C(=O)COc3ccc(Cl)cc32)c1
7349,0.0,CID3242579,Cc1ccc(-c2noc(CCC(=O)NCCN3CCOCC3)n2)cc1
7350,0.0,CID3242571,CCOc1cc2[nH]c(=O)n(CCCCC(=O)NC3CCCCCC3)c(=O)c2cc1OCC
7351,0.0,CID3243626,Cc1ccccc1S(=O)(=O)Cc1ccc(C(=O)NCCCOC(C)C)o1
7352,0.0,CID657883,CSc1nc2nc3c(c-2c2[nH]ncn12)CC(C)(C)OC3
7354,0.0,CID2568959,Cc1ccc(-n2nnnc2SCC(=O)N2c3ccccc3NC(=O)C2(C)C)cc1
7357,0.0,CID2999132,CC(C)(C)c1cc(=O)n2c(C#N)c(C#N)nc2[nH]1
7358,0.0,CID2998267,CCOC(=O)c1sc2ncnc(NCC(c3cccs3)N(C)C)c2c1C
7359,0.0,CID2998268,CC1=C(C(=O)N(C)C)C(c2cccc(Cl)c2)NC(=O)N1
7360,0.0,CID3242391,COc1cc(OC)c(C2N(c3cc(C)on3)C(=O)C3CCCN32)cc1OC
7362,0.0,CID782725,CCOC(=O)N1CCN(Cc2ccccc2Cl)CC1
7363,0.0,CID700083,C=CCn1c(SCC(=C)C)nc2c1c(=O)[nH]c(=O)n2C
7365,0.0,CID1589752,O=C(CSc1nnnn1-c1ccccc1)Nc1nc(-c2ccccc2)ns1
7366,0.0,CID967063,CS(=O)(=O)Nc1ccccc1C(=O)N1CCOCC1
7367,0.0,CID5309125,CC1CCN(C(=O)CSc2nnc(Cn3c(=O)sc4ccccc43)n2C)CC1
7368,0.0,CID5308832,c1cncc(-c2nc3ccccn3c2Nc2ccc3c(c2)OCCO3)c1
7369,0.0,CID5308837,O=C(c1cc(-c2cccc(O)c2)on1)N1CCc2ccccc2C1
7370,0.0,CID652737,Cc1cc(C)cc(-n2nnnc2SCC(=O)Nc2cccc(NC(=O)c3ccco3)c2)c1
7371,0.0,CID652738,Cc1csc(NC(=O)CSc2nnc(-c3ccoc3C)n2CCc2ccccc2)n1
7372,0.0,CID803048,COc1ccc(-c2noc(Cc3cccs3)n2)cc1
7373,0.0,CID648454,Cc1cc(C)nc(N2CCC(C(=O)Nc3ccc4c(c3)CCC4)CC2)n1
7374,0.0,CID648452,COc1ccc(-n2nc3cc(C)c(NC(=O)c4cccnc4)cc3n2)cc1
7375,0.0,CID650392,COc1ccccc1NC(=O)N(Cc1ccco1)Cc1cc2cc(C)cc(C)c2[nH]c1=O
7376,0.0,CID650390,CC(=O)c1cccc(NC(=O)N2CCC(c3nnc(SCC(N)=O)n3C)CC2)c1
7380,0.0,CID3239695,COc1ccccc1Nc1ncc(C(=O)N2CCC(C(N)=O)CC2)c2ccccc12
7381,0.0,CID3239692,Cc1[nH]c(SCc2cccc(F)c2)nc(=O)c1C#N
7385,0.0,CID882378,CCCC(=O)Nc1cccc(C(=O)Nc2nccs2)c1
7386,0.0,CID835183,O=C(CN1C(=O)c2ccccc2S1(=O)=O)NC1CCCC1
7387,0.0,CID805075,O=C(Nn1c(=S)[nH]c2ccccc2c1=O)c1ccncc1
7388,0.0,CID1601737,CN(C)CCCOC(=O)c1ccc(Cl)cc1
7389,0.0,CID647739,CCC(=O)Nc1ccc(NC(=O)CSc2nnnn2C(C)C)cc1
7390,0.0,CID647734,CC1(C)NC(=O)N(CC(O)COc2ccc(-c3ccccc3)cc2)C1=O
7392,0.0,CID1249429,COc1ccc(C(=O)NC2=C(C#N)CCC2)cc1OC
7394,0.0,CID2146825,CCOC(=O)CC(=O)CSc1nc2nc(C)cc(C)n2n1
7395,0.0,CID1085031,Cc1ccc(-c2nn(C)c(=O)c3ccccc23)cc1CNS(C)(=O)=O
7396,0.0,CID2199144,Cc1ccc(SCCCn2cncn2)cc1
7399,0.0,CID624322,CC1(C)CNC(=O)c2sc(N3CCCCC3)nc2C1
7400,0.0,CID644820,CCn1c(SCC(=O)Nc2cc(C)on2)nnc1-c1ccc(S(=O)(=O)N2CCCC2)cc1
7401,0.0,CID644825,COc1nonc1NC(=O)CSc1nc2ccccc2[nH]1
7402,0.0,CID4066557,COc1ccc(Cl)cc1C(=O)N1CCN=C1SC
7403,0.0,CID804304,Cc1cccc(C)c1NC(=O)CSCC(=O)O
7404,0.0,CID3244799,CCC(=O)N1CCc2cc(S(=O)(=O)NCCC(=O)NC3CCCc4ccccc43)ccc21
7405,0.0,CID646468,COCCn1c(SCc2cccnc2)nnc1-c1ccco1
7406,0.0,CID646464,CC1CCCN(c2ccc(C(=O)NCc3cccs3)cn2)C1
7411,0.0,CID1140896,O=C(CSc1nc(-c2ccccc2)cc(C(F)(F)F)n1)NCCN1CCOCC1
7413,0.0,CID3244796,O=C(c1ccc2c(=O)n(-c3ccccc3)c(=O)[nH]c2c1)N1CCN(c2ccc(F)cc2)CC1
7414,0.0,CID3241485,CCn1cc(C(=O)NCc2ccc(C)o2)c2cc(OC)c(OC)cc2c1=O
7415,0.0,CID1246519,CCOC(=O)Cc1csc(NC(=O)c2csc3c2CCCC3)n1
7417,0.0,CID654687,Cc1ccc(-c2nnn(CC(=O)NCCc3ccc4c(c3)OCO4)n2)o1
7418,0.0,CID3241083,Cc1cc(C)c(S(=O)(=O)NCc2cn3c(C)csc3n2)c(C)c1
7419,0.0,CID3244895,O=c1c2cc(N3CCOCC3)ccc2[nH]c(=S)n1CCCN1CCCCCC1
7420,0.0,CID3244897,CN(C)C(=O)N1CCCC(C(=O)NCc2ccccc2)C1
7422,0.0,CID3244791,CCNC(=O)c1cc2c(=O)n3cccc(C)c3nc2n1C
7423,0.0,CID662391,CC(C)C(=O)Nc1nnn(C)n1
7426,0.0,CID2773134,OCCNc1nc2ccccc2n1-c1ccccc1
7427,0.0,CID5403777,N#CC1=C(SCC(N)=O)NC2=C(CCCC2)C1=C1C=CC(=O)C=C1
7428,0.0,CID662970,Cc1cc(C)n2nc3nc4c(cc3c2n1)CCCC4
7430,0.0,CID660532,CCCCOc1ccc(C2C3CN(C(=O)OCC)CC=C3C(C#N)=C(N)C2(C#N)C#N)cc1OC
7431,0.0,CID1889597,CCCCOc1ccc(CSc2n[nH]c(C)n2)cc1
7432,0.0,CID2124742,O=C(Nc1nccs1)c1nc(-c2ccccc2)n(-c2ccccc2)n1
7433,0.0,CID2123287,c1coc(-c2nnc(NC3=NCCC3)o2)c1
7434,0.0,CID2123282,CCc1nnc(NC2=NCCC2)s1
7436,0.0,CID2970358,Cc1occc1C(=O)Nc1ccc(S(=O)(=O)N2CCN(C)CC2)cc1
7437,0.0,CID663417,O=C(NCC1CCC(C(=O)O)CC1)c1cccnc1
7438,0.0,CID178054,O=C(Nc1cccc(Cl)c1)Nc1nccs1
7439,0.0,CID3235986,CC(C)NC(=O)C1CCN(C(=O)N(C)C)CC1
7440,0.0,CID3235987,CCOC(=O)N1CCC(N(C(=O)Nc2ccc(Cl)c(Cl)c2)C(C)CC)CC1
7442,0.0,CID977790,O=C(O)Cn1nnn(-c2ccccc2)c1=S
7444,0.0,CID2541057,CCn1nc(C(=O)N2CCN(Cc3ccc4c(c3)OCO4)CC2)c2ccccc2c1=O
7445,0.0,CID3242689,Cc1nc2ccc(S(=O)(=O)NCC(=O)N3CCC(N4CCCCC4)CC3)cc2s1
7446,0.0,CID869724,COC(=O)c1ccc(Oc2ccc3nnc(C)n3n2)cc1
7447,0.0,CID666935,COC(=O)Cc1cc(=O)n2[nH]c(C)nc2n1
7449,0.0,CID749766,O=C(Oc1ccnc2cc(Cl)ccc12)N1CCOCC1
7450,0.0,CID2386874,CCOc1ncccc1C(=O)OCC(=O)NCCc1ccc(OC)cc1
7452,0.0,CID3239320,CN(CCCNC(=O)c1ccc(N2CCCC2=O)cc1)c1ccccc1
7453,0.0,CID784670,N#Cc1cc2ccc(N3CCOCC3)cc2cc1C#N
7454,0.0,CID1166460,Cn1c(=O)c2c(nc(SCC(=O)NC3CCCCC3)n2C)n(C)c1=O
7455,0.0,CID722483,c1nc(N2CCOCC2)c2c3c(sc2n1)CCCC3
7456,0.0,CID774975,COc1ccc2noc3c2c1C(=O)c1ccccc1-3
7458,0.0,CID3245138,COc1ccc(-n2nnc3c(SCC(=O)NCc4ccco4)ncnc32)cc1
7459,0.0,CID3245134,Cc1ccc(CCN2CC(C(=O)NC3CCCC3)CC2=O)cc1
7460,0.0,CID3245136,COc1cccc(C2=NOC(C(=O)Nc3cccnc3)C2)c1
7462,0.0,CID913036,COC(=O)c1cccc(Nc2nc3ccccc3nc2C)c1
7463,0.0,CID2998891,Nn1cc(-c2ccccc2)nc1SCC(=O)NC1CCS(=O)(=O)C1
7465,0.0,CID2955949,Cc1cccc(OCC(O)CN2C(C)(C)CC(O)CC2(C)C)c1C
7467,0.0,CID2917526,CC(=O)c1ccc(OCC(O)Cn2nnc3ccccc32)cc1
7469,0.0,CID2289838,COc1cc(/C=N/n2cnnc2)ccc1OCCOc1ccccc1
7470,0.0,CID663553,CCCCn1c(C)nc2c(=O)n(C)c(=O)[nH]c21
7471,0.0,CID663558,N#CNC1=NCN(CCc2ccccc2)CN1
7473,0.0,CID651993,c1ccc2c(c1)CCCN2Cc1nnnn1CC1CCCO1
7474,0.0,CID1307421,O=C(CSc1nc2scc(-c3ccco3)c2c(=O)n1-c1ccccc1)N1CCOCC1
7475,0.0,CID2858493,CCCOc1ccc(N2C(=O)CC(N3CCC(C(=O)OCC)CC3)C2=O)cc1
7477,0.0,CID649204,CCn1c(SCC(=O)NCc2ccco2)nnc1C(C)C
7479,0.0,CID653747,COc1cccc(NC(=O)CSc2nncn2N)c1
7480,0.0,CID653741,CC(C)C(c1nnnn1Cc1cccs1)N1CCN(c2ccccc2)CC1
7481,0.0,CID658028,N#CC1=C(N)NC(SCc2ccc(F)cc2)=C(C#N)C12CCCCC2
7482,0.0,CID1288870,c1ccc(-c2csc3nnc(SCc4ccc5c(c4)OCCO5)n23)cc1
7483,0.0,CID1250340,Cc1cc(C)c(C#N)c(N2CCN(CCOc3ccc(Cl)cc3)CC2)n1
7484,0.0,CID3238449,CCC(=O)Nc1c2c(nn1-c1ccccc1C)CSC2
7486,0.0,CID3238440,Cn1c(=O)c(=O)n(C)c2cc(S(=O)(=O)N3CCCCCC3)ccc21
7487,0.0,CID3238441,O=c1[nH][nH]c(=O)c2cc(N3CCCC3)ccc12
7490,0.0,CID666077,Cc1ccc(-n2c(SCC(N)=O)nnc2-c2ccccn2)cc1
7491,0.0,CID2949756,CCNc1nc(SC(C)C(=O)Nc2ccccc2)nc(N2CCOCC2)n1
7492,0.0,CID610962,COC(=O)C1=CN(C)C=C(C(=O)OC)C1c1ccccc1Cl
7495,0.0,CID648552,COc1c(C)cccc1C(=O)Nc1ccc(N2CCN(S(C)(=O)=O)CC2)cc1
7496,0.0,CID648555,O=C(Nc1ccc2nn(-c3ccccc3)nc2c1)c1cccs1
7498,0.0,CID650215,CCOc1ccccc1C(=O)Nn1c(C2CCC2)nc2ccccc2c1=O
7501,0.0,CID650210,CCS(=O)(=O)n1nc(-c2ccco2)nc1SC
7502,0.0,CID5310125,O=S(=O)(NCCc1csc(-c2cccnc2)n1)c1ccc2c(c1)OCCO2
7504,0.0,CID1248635,c1ccc(Cn2c(Nn3cnnc3)nc3ccccc32)cc1
7505,0.0,CID1910345,CC1(C)Nc2ccccc2N(CC(=O)N2CCCCC2)C1=O
7507,0.0,CID4588141,CC(C)c1nnc(NC(=O)c2ccc(S(=O)(=O)N3CCOCC3)cc2)s1
7508,0.0,CID660043,N#CC(C(=O)NCc1ccco1)c1nc2ccccc2nc1N1CCOCC1
7509,0.0,CID2192366,COc1ccc(C(=O)Nc2ccc(Cl)cc2C(=O)NCCO)cc1
7510,0.0,CID3583939,CCn1c(CNC(=O)C23CC4CC(CC(C4)C2)C3)nnc1SCC(=O)Nc1nnc(C)s1
7514,0.0,CID647671,Cc1ccc2c(c1)nnn2C1CCN(CC(=O)N2CCN(c3ccc(F)cc3)CC2)CC1
7515,0.0,CID647670,CC(C)C(c1nnnn1C1CCCCC1)N1CCc2ccccc2C1
7516,0.0,CID647672,COc1cccc(NC(=O)C(C#N)Cc2ccncc2)c1
7517,0.0,CID2198996,O=C(CNC(=O)c1ccco1)OCc1ccc(C(=O)Oc2ccccc2)cc1
7518,0.0,CID1245581,Cc1onc(-c2c(F)cccc2Cl)c1C(=O)NC1=NCCS1
7520,0.0,CID653168,O=C(CSc1nnc2n(C3CCCC3)c(=O)c3ccccc3n12)N1CCCCCC1
7521,0.0,CID2972662,CCOc1ccc2nc(C(C)O)[nH]c2c1
7522,0.0,CID656262,CCc1nn(CC(=O)O)c(=O)c2ccccc12
7524,0.0,CID929164,Cn1c(=O)c2cnc(N3CCOCC3)nc2n(C)c1=O
7525,0.0,CID2622461,Cc1cc(C)c(NC(=O)CN2C(=O)NC3(CCCCC3)C2=O)c(Cl)c1
7526,0.0,CID4535574,O=C(NCC1CCCO1)C1CC(=O)N(c2ccc(F)c(Cl)c2)C1
7528,0.0,CID3238199,COc1cc2c(cc1OC)C(C(=O)NCc1ccco1)C(c1cccs1)N(C)C2=O
7529,0.0,CID2214286,COC(=O)c1ccccc1NC(=O)CN(C)S(=O)(=O)c1ccc(OC)c(C)c1
7531,0.0,CID656267,O=C(NS(=O)(=O)c1ccccc1Cl)c1ccc[nH]1
7532,0.0,CID3237214,CCCCN(C)CCCNC(=O)c1ccc2c(c1)NC(=O)C(N1CCOCC1)S2
7533,0.0,CID3237219,CC(=O)NCCn1c(SCc2ccccc2F)nc2ccccc2c1=O
7535,0.0,CID3242106,COc1ccc(NC(=O)CCc2nc(-c3ccc(C)cc3)no2)c(OC)c1
7536,0.0,CID1234099,Cc1ccc(-c2nnc3sc(CCc4ccccc4)nn23)cc1
7537,0.0,CID3236168,COc1ccc(-c2cn3cccnc3n2)cc1NC(=O)C1CCCC1
7538,0.0,CID660876,c1ccc(CSc2nnc(SCc3ccccn3)s2)nc1
7540,0.0,CID3592094,Cc1cc(NC(=O)CSCc2nc(-c3cccc(Cl)c3)oc2C)no1
7541,0.0,CID753067,O=C(NCCN1CCN(C(=O)c2cccs2)CC1)c1cccs1
7543,0.0,CID661583,COC(=O)c1c(-n2cnnn2)sc(C)c1C
7544,0.0,CID655920,COc1ccccc1NC(=O)N1CCCC(C(=O)Nc2cccc(C)c2C)C1
7545,0.0,CID762675,Cc1csc2nc(=O)c(-c3ccccc3N)nn12
7546,0.0,CID989407,COc1ccc(OC)c(NC(=O)CSc2nc(=O)c(-c3ccccc3)c(N)[nH]2)c1
7547,0.0,CID2059313,COC(=O)CSc1nnc(CNC(=O)c2ccco2)n1-c1ccc(F)cc1
7548,0.0,CID975455,Cc1ccc(S(=O)(=O)NC(C)(C)CSc2nncn2N)cc1
7549,0.0,CID789709,Cc1cc(C)n(/N=C/c2cccc(O)c2)c(=O)c1C(N)=O
7550,0.0,CID3238717,O=C(O)CN1CCN(Cc2ccccc2)C1=O
7551,0.0,CID894648,O=C(NCCc1ccncc1)Nc1ccccc1Cl
7552,0.0,CID5308402,CCOC(=O)c1ccccc1NC1c2ccccc2C(=O)N1c1ccc(C)cn1
7553,0.0,CID655614,Cc1ccnc(NC(=O)c2cc(S(=O)(=O)N3CCCCC3)ccc2Cl)c1
7554,0.0,CID655610,COc1cccc(C(=O)CSc2nc3ccccc3n2CC(=O)N2CCOCC2)c1
7555,0.0,CID655611,c1cc(C(c2nnnn2C2CCCC2)N2CCOCC2)ccn1
7556,0.0,CID655618,CCOC(=O)Cn1c(=O)c2c(nc(N3CCCCC3)n2C)n(C)c1=O
7558,0.0,CID2102760,CCn1cc(C(=O)/N=c2\sc3ccccc3n2C)c(=O)c2ccc(C)nc21
7559,0.0,CID663980,COc1ccc(-c2nc(C#N)c(N3CCN(c4cccc(Cl)c4)CC3)o2)cc1OC
7560,0.0,CID3244141,Cc1nc2nc(C)c(CCC(=O)NCCC3=CCCCC3)c(C)n2n1
7561,0.0,CID652346,CC(C)(C)c1ccc(OCCn2ccccc2=O)cc1
7562,0.0,CID652345,CCOc1ccc(Nc2nc(NCCN3CCOCC3)nc(OC)n2)cc1
7563,0.0,CID652342,Cc1nn(C)c(C)c1NC(=O)c1ccnn1C
7565,0.0,CID892542,Nc1nc(NCc2ccccc2)nc(-c2ccccc2)n1
7567,0.0,CID644656,CN(C(=O)c1cccc(C#N)c1)c1nnc(-c2cnccn2)s1
7568,0.0,CID665231,CCOC(=O)Cc1nnc(NC(=O)COc2ccc(C)cc2)s1
7571,0.0,CID658381,COc1ccc(C2CC(=O)c3sc(N)nc3C2)cc1
7573,0.0,CID1942924,COc1cc2[nH]c(=S)n(CCN3CCOCC3)c(=O)c2cc1OC
7575,0.0,CID647862,CCNC(=O)CC1S/C(=N\c2cccc(Cl)c2C)N(C)C1=O
7576,0.0,CID656333,Cc1onc(-c2ccccc2Cl)c1C(=O)NCCN1CCOCC1
7577,0.0,CID654596,O=c1oc2ccccc2cc1-c1cn2cccnc2n1
7578,0.0,CID647304,CCN(CC)C(=O)c1sc(NC(=O)c2ccco2)c(C#N)c1C
7579,0.0,CID647309,Cc1ccc(C(=O)C(NC(=O)c2ccco2)N2CCOCC2)cc1
7580,0.0,CID646655,Cc1ccc2nc(SCC(=O)NCC3CCCO3)c(C#N)cc2c1
7582,0.0,CID646653,CC(C)C(c1nnnn1C(C)(C)C)N1CCN(c2cccc(Cl)c2)CC1
7584,0.0,CID5742553,CCOC(=O)C1CCCN(CC(=O)/C(C#N)=C2/NC(c3ccccc3)=CS2)C1
7586,0.0,CID3238800,CC(=O)Nc1ccc(NC(=O)Cn2cc3c(n2)CCCC3)cc1
7588,0.0,CID739607,CCSc1nnc(NC(=O)c2ccccc2)s1
7591,0.0,CID667341,COc1ccc(-c2cc(=O)oc3c(C)c(OCc4nn[nH]n4)ccc23)cc1
7592,0.0,CID1158045,O=C(c1ccc(S(=O)(=O)N2CCOCC2)cc1)N1CCN(c2ccccc2)CC1
7594,0.0,CID2080232,O=C(OCc1nnc(-c2ccccc2)o1)c1ccc2c(c1)OCO2
7595,0.0,CID653463,CCn1c(SCC(=O)NCCc2ccccc2)nnc1-c1ccco1
7596,0.0,CID653466,COc1ccc(-c2cc(C(F)(F)F)nc(SCC(N)=O)n2)cc1
7598,0.0,CID662748,Cn1c(SCC(=O)c2ccc(F)cc2)nnc1-c1cnccn1
7599,0.0,CID692916,CC(NCCN1CCNCC1)=C1C(=O)CC(C)(C)CC1=O
7600,0.0,CID2201274,COc1cccc(-c2nnc(NC(=O)Cc3cccs3)s2)c1
7601,0.0,CID1250062,Cc1ccc(-n2nnnc2SCC(=O)Nc2c(C)n(C)n(-c3ccccc3)c2=O)cc1
7602,0.0,CID269224,CC(=O)NCCc1ccc(S(=O)(=O)Nc2cccnc2)cc1
7603,0.0,CID663488,O=C(Nc1nnc(C23CC4CC(CC(C4)C2)C3)s1)c1ccco1
7604,0.0,CID661213,Cc1c(CCC#N)c(N2CCCCC2)n2c(nc3ccccc32)c1C#N
7606,0.0,CID4442871,O=C(O)CC(Cn1cnnn1)c1ccccc1
7607,0.0,CID1247464,O=C(Nc1ccon1)c1cccc(Cl)c1
7608,0.0,CID893687,COc1ccc(N(C)C(=O)Nc2ccc3c(c2)nnn3C)cc1
7609,0.0,CID665270,CCn1c(COc2ccc(C)cc2)nnc1SCC(=O)Nc1ccc(S(N)(=O)=O)cc1
7611,0.0,CID2973471,CCCCCn1c(CNC(=O)CCC)nc2ccccc21
7613,0.0,CID2560874,Cc1ccc(S(=O)(=O)N2CCN(C(=O)CSC3CCCC3)CC2)c(C)c1
7614,0.0,CID2121656,Cc1ccc(NC(=O)NC2=N/C(=C(/C#N)C(=O)N3CCCC3)c3ccccc32)cc1
7615,0.0,CID3240003,COc1ccc(CCNC(=O)CCCn2c(SCC#N)nc3ccccc3c2=O)cc1OC
7616,0.0,CID2117178,CC(C)(C)NC(=O)NC(=O)COc1ccccn1
7617,0.0,CID954160,CN(Cc1ccccc1)C(=O)CN(C1CCCCC1)S(C)(=O)=O
7618,0.0,CID649676,COCCN(C(=O)Cc1cccs1)c1nnc(-c2cccnc2)s1
7619,0.0,CID1633446,CCOCCc1nnc(NC(=O)c2cccs2)s1
7620,0.0,CID3245787,CCN(CCNC(=O)C1CCCN(S(=O)(=O)CC)C1)c1ccccc1
7621,0.0,CID3245786,Cc1ncoc1C(=O)Nc1cccc(Cl)c1C
7622,0.0,CID649679,CC(C)C(=O)N1CCc2cc(-c3csc(N)n3)ccc21
7623,0.0,CID660937,CC1(C)Cc2c(sc3ncn4nc(-c5ccco5)nc4c23)CO1
7624,0.0,CID2960923,Cn1c(SCC(=O)Nc2nccs2)nnc1C12CC3CC(CC(C3)C1)C2
7625,0.0,CID2366350,CCCCn1c(N)c(Sc2ccc(C)cc2)c(=O)[nH]c1=O
7626,0.0,CID1088486,CC(=O)c1cn(CC(=O)NCc2ccc3c(c2)OCO3)c2ccccc12
